id;created_at;full_text
11310;2020-04-09 08:11:02+00:00;"RT @MarketFlyPod: Heat Map for the Dow 30 $DJIA at close Apr 8 2020

28 of 30 landed in the green, Wal-Mart $WMT and Disney $DIS the only 2…"
11311;2020-04-09 08:10:34+00:00;"$SAP #SAP AG SAP : Resilient revenue growth in Q1 and satisfactory new FY 2020 guidance: &gt;Resilient revenue growth in Q1 but weak EBIT margin - SAP pre-announced its Q1 2020 results last night because of a miss at the non-IFRS EBIT level… https://t.co/1ORGsZHbkZ #equity #stocks https://t.co/bKLKvucQgb"
11312;2020-04-09 08:10:33+00:00;$VCM #Vecima Networks Vecima Networks Inc: 1 director bought: A director at Vecima Networks Inc bought 200,000 shares at 8.000CAD and the significance rating of the trade was 67/100. Is that information sufficient for you to make an… https://t.co/kbCuIawYju #equity #stocks https://t.co/vLDVwL8npw
11313;2020-04-09 08:10:32+00:00;$MXG #Maxim Power Corp. Maxim Power Corp: 1 director bought: A director at Maxim Power Corp bought 298,000 shares at 1.550CAD and the significance rating of the trade was 55/100. Is that information sufficient for you to make an… https://t.co/b10dYRE5VF #equity #stocks
11314;2020-04-09 08:10:27+00:00;Big Picture Perspective On Bear Markets With Recessions. https://t.co/v6nM1BEHyX #investing #trading #stocks
11315;2020-04-09 08:10:16+00:00;$RMS #Hermes International S.C.A. HERMÈS INTL.: FY20 sales expected to be down 6% | NEUTRAL | EUR540 vs. EUR570 (-15%): HERMÈS INTL. - NEUTRAL | EUR540 vs. EUR570 (-15%) FY20 sales expected to be down 6% Q1 sales to be down 14% A worse… https://t.co/38116hma2Y #equity #stocks
11316;2020-04-09 08:10:14+00:00;"$SAP #SAP AG SAP : Resilient revenue growth in Q1 and satisfactory new FY 2020 guidance: &gt;Resilient revenue growth in Q1 but weak EBIT margin - SAP pre-announced its Q1 2020 results last night because of a miss at the non-IFRS EBIT level… https://t.co/ch2IoeW8kl #equity #stocks https://t.co/GQ9uIckx24"
11317;2020-04-09 08:10:12+00:00;$A1XAEB #Quantum Genomics S.A.S. Quantum Genomics - Additional Financing Secured: Quantum Genomics recently announced a financing agreement with Negma Group, a London-based specialist financing institution that has provided €500m in… https://t.co/jDvuxYJUWN #equity #stocks https://t.co/GiUYQ9wrEU
11318;2020-04-09 08:10:11+00:00;$TOD #TodS TODS GROUP: Losses in 2020 and likely in 2021! | SELL | EUR20 vs. EUR22 (-31%): TOD'S GROUP - SELL | EUR20 vs. EUR22 (-31%) Losses in 2020 and likely in 2021! Q1 sales expected to be down almost 30% …Q2 clearly even worse… https://t.co/1L1BQCKV7k #equity #stocks https://t.co/Kb9Bihailp
11319;2020-04-09 08:10:09+00:00;SmartInsider - Top Strike Resources Corp: 2 directors bought/sold: Two Directors at Top Strike Resources Corp bought/sold 2,985,500 shares at 0.015CAD. The significance rating of the trade was 65/100. Is that information sufficient for… https://t.co/bB98b4ybEs #equity #stocks
11320;2020-04-09 08:10:09+00:00;Longview Economics - Daily RAG: Stay SHORT - clear SELL message from models: Daily RAG 9th April 2020 https://t.co/Vg4ihjOEFz #equity #stocks
11321;2020-04-09 08:10:09+00:00;$SHOP. #SHOPIFY INC Shopify Inc: 4 directors sold after exercising options/sold: Four Directors at Shopify Inc sold after exercising options/sold 15,950 shares at 530.376CAD. The significance rating of the trade was 100/100. Is that… https://t.co/GiiZcqHi6s #equity #stocks https://t.co/8nlKT7G21E
11322;2020-04-09 08:09:56+00:00;"RT @lunatictrader1: Buy signal for S&amp;P 500 = first index to come out of bearish mode. Buy signals for $AAPL, $FB, $ROK and $SANM. Bullish d…"
11323;2020-04-09 08:09:55+00:00;"How to Sign Up &amp; Use MyFxBook Along with Doo Prime ?

A Simple 3-Step @ https://t.co/PLrxo0ZR8S

#DooPrime #MyFxBook #AutoTrade #MyFxBookAutoTrade #Forex #Metals #Stocks #Indices |#Futures #Energies #Cryptocurrency https://t.co/crvXXvKcHc"
11324;2020-04-09 08:09:52+00:00;"Big day so far &amp; a big week on the #Ibex35  but it's still in SELL on our system. #Globally the weakest #index. See chart. Key: above the cloud ""In Buy"" below ""In Sell"" #Spain  #trading #investing #stocks #trading212 #TradingSignals #COVID19Pandemic #COVID19 #coronavirus https://t.co/bol0tLRkEp"
11325;2020-04-09 08:09:35+00:00;last 2 weeks combined 10M claims.  Futures surging.  Just imagine if we can get another 8M unemployed. Might hit +8% tomm on $SPX
11326;2020-04-09 08:09:20+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11327;2020-04-09 08:08:59+00:00;"$GSPC #SP500 Higher highs and lower lows creating a megaphone pattern.
The pattern shows building uncertainty.
Break below 2400 points to more downward action, above 3025 signal more upward movement to come. @NMag_CT https://t.co/rTfTblXaLM"
11328;2020-04-09 08:08:44+00:00;"RT @IvanSnurer: The current #BullRun, which started on March 9, 2009, finds itself in crisis mode
On average in a #BullMarket the #SP500 ri…"
11329;2020-04-09 08:08:41+00:00;$MFA keep a close watch bulls! 📢🎯 #StockMarket #Stocks #JBaileyStudio
11330;2020-04-09 08:08:34+00:00;Stocks seem to be going up in price, But I assure you there VALUE is falling!! #Stocks #cryptocurrency #bitcoin #gold #silver
11331;2020-04-09 08:08:31+00:00;Total market disconnect vs the  economy and earnings at this juncture.  $SPX $SPY #markets #COVID19 #recession https://t.co/mtn8yNrSdP
11332;2020-04-09 08:08:18+00:00;RT @TowelieTrades: RT stock_family: U.S. FDA Approves BRAFTOVI® (Encorafenib) in Combination with Cetuximab for the Treatment of BRAFV600E-…
11333;2020-04-09 08:07:08+00:00;Should You Buy Stocks Now or Wait? Here's #WarrenBuffett'’sAdvice. @themotleyfool #stocks $BRK.A $BRK.B https://t.co/JrMPK8iY1C #MONETCAPITALFUNDING
11334;2020-04-09 08:07:02+00:00;Where to next for the  $NDX $ES  SP500 Elliott Wave #futures  #daytrading #stocks  https://t.co/JryNcqoPgb https://t.co/Z0vDu82YWg
11335;2020-04-09 08:06:41+00:00;@MatrixPrime_ Is this a prediction , how about 13000 dow jones or 1300 SP500
11336;2020-04-09 08:06:39+00:00;wow my whole squad is about to reach a mil off US30 and SPX500. If y’all not hip I got you. Running up heavy bags in 2020.
11337;2020-04-09 08:06:31+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11338;2020-04-09 08:05:48+00:00;RT @AmericanBanking: Zacks: Analysts Anticipate Avnet $AVT Will Announce Earnings of $0.33 Per Share https://t.co/CcRf9K4Cvx #stocks
11339;2020-04-09 08:05:15+00:00;Zimmer Biomet Holdings Inc $ZBH Receives Average Recommendation of “Buy” from Brokerages https://t.co/iXayLcMG4a #stocks
11340;2020-04-09 08:04:57+00:00;"1st request of the day. #WilliamHill the #betting people. In sell &amp; a buy on our system above the cloud at approx 165 atm. See chart. Key: above the cloud ""In Buy"" below ""In Sell"" #FTSE #fintwit #trading #investing #stocks #bettingtips #COVID19 #COVID2019 #coronavirus #uk https://t.co/lNNuXxdea1"
11341;2020-04-09 08:04:35+00:00;Wednesday's $DJIA close above the top of Mar 12's downside gap will likely embolden bulls 🐂Thursday in a holiday-full and -shortened, positive-biased week to continue to push price higher. #DJIA #StockMarket #Stocks #YM_F $DIA #TechnicalAnalysis #Charts #Markets #Futures https://t.co/qBNIRJbGcJ
11342;2020-04-09 08:04:29+00:00;"REMEMBER OUR SURE SHOT CALL

CIPLA

MADE A HIGH OF 610
 
#banknifty #trading #stocks #stockmarket #news #gold #silver #coronavirus 
#Nifty #equity 
#portfolio #markets #research #results #daytrading #finance #investments #intraday #India #stockstowatch
#StocksToTrade https://t.co/MdBNOlnlYf"
11343;2020-04-09 08:02:25+00:00;"RT @AnAmericansView: $INVEST?
Solid performing decisions?
~ #EXCHANGE? ~
#4A 
$17 Stock $NVAX
$512 $REGN
$1+k $TSLA?
$500+k $BRK.A?
Options…"
11344;2020-04-09 08:02:12+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11345;2020-04-09 08:02:09+00:00;#funds #stocks or #futures #FinancialMarkets recommended position (https://t.co/UokBHsdq54) https://t.co/A5VTUTPaWQ
11346;2020-04-09 08:02:06+00:00;"RT @SumitResearch: #stocks 

#Companies with ""Cash Reserve"" More then ""Mcap"" 

Companies have seen good correction YTD 

Major of them at a…"
11347;2020-04-09 08:01:54+00:00;"Morning Update: 
- Markets positive with people touting 'peak pandemic' phase
- $SPX futures up 1.20% 
- Google bans $ZM desktop app 
- OPEC+ meeting today! https://t.co/kDz17ZwWlB"
11348;2020-04-09 08:01:50+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11349;2020-04-09 08:01:30+00:00;@TicTocTick $DIS 62.48 Let’s see...
11350;2020-04-09 08:01:28+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11351;2020-04-09 08:00:58+00:00;"🤩￡1 Daily Flash Sale(Golisi S30 18650s Li-ion Battery) + 30% OFF Four Hot Sellers Weekly Deals
👉Check out the Big Discounts and Great Deals: 
https://t.co/9pf5l0ms47
💨Stock up at favourable rates NOW!!!
#vapefam #vapers #vapelife #vaping #stocks #Deals #Discounts https://t.co/sKrMPo0HGc"
11352;2020-04-09 08:00:47+00:00;#Stocks in Britain closed slightly lower on Wednesday on renewed #coronavirus fears. Also, Investors will be focusing on the #Canadiandollar today, with markets awaiting the jobs report scheduled for release later in the day. More: https://t.co/KCh5frxwfc https://t.co/Yls1iGnPKt
11353;2020-04-09 08:00:39+00:00;"Sensex soars 1192.58 points; currently at 31,086.54

#Nifty #ShareMarket #StockMarket #Stocks #Sensex #Update https://t.co/pISuGzbXqS"
11354;2020-04-09 08:00:31+00:00;#DJIA #SP500 #NASDAQ current performance as of today (https://t.co/UokBHsdq54) https://t.co/HfqXBbKcST
11355;2020-04-09 08:00:27+00:00;"Major world indices:
$SPX: 2773.46
$FTSE: 5827.65
$DAX: 10568.02
$Nikkei: 19511.50
More at https://t.co/Jbuj8gzfWH"
11356;2020-04-09 08:00:14+00:00;"🌐 Global cotton ending stocks

World ending stocks are projected to decrease by one percent to 18 mn tonnes by the end of the 2019/20 season, which would represent approximately 2/3’s of the world consumption this season.

#Global  #cotton  #stocks"
11357;2020-04-09 08:00:01+00:00;"S&amp;P 500 | $SPX | $SPX500 $USD

Optimism is good but (1500-1600) can't be ignored

Long or short it with BTC on Trade8: https://t.co/MIe9xn4UCg https://t.co/U17LOoMPlF"
11358;2020-04-09 07:59:52+00:00;"Heat Map for the Dow 30 $DJIA at close Apr 8 2020

28 of 30 landed in the green, Wal-Mart $WMT and Disney $DIS the only 2 slightly in the red https://t.co/Qrk9xgQE2G"
11359;2020-04-09 07:59:48+00:00;"RT @SumitResearch: #stocks 

#Companies with ""Cash Reserve"" More then ""Mcap"" 

Companies have seen good correction YTD 

Major of them at a…"
11360;2020-04-09 07:59:24+00:00;"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…"
11361;2020-04-09 07:59:12+00:00;$AMZN Is https://t.co/VBj2vtkFLh (AMZN,$2,032.00) putting its delivery business on hold?. #stockmarket #stock #money #trading #investing #daytrading #news #today Read more: https://t.co/YA7PweavFD https://t.co/TuxYuDng0z
11362;2020-04-09 07:58:48+00:00;"RT @SumitResearch: #stocks 

#Companies with ""Cash Reserve"" More then ""Mcap"" 

Companies have seen good correction YTD 

Major of them at a…"
11363;2020-04-09 07:58:25+00:00;The Stock Market May Be Living In Fantasy Land At The Moment! $DIS $SPY https://t.co/wM8Q9WLSvf
11364;2020-04-09 07:58:08+00:00;Any #funds in #stocks or #futures #FinancialMarkets that beat this ? (https://t.co/UokBHsdq54) https://t.co/7DDGiAjca3
11365;2020-04-09 07:58:03+00:00;$DIS Distil sees high demand for booze during UK lockdown https://t.co/qA5JpjDddp via @proactive_UK  #DIS
11366;2020-04-09 07:57:20+00:00;#SPX Breaking higher.. V Bullish if it does today. $SPX https://t.co/WIXlwrCXd8
11367;2020-04-09 07:56:23+00:00;"RT @LMT978: Using a static stop loss rule, such as a fixed 7% in all market conditions, will result in consistent under-performance. 

Stop…"
11368;2020-04-09 07:55:51+00:00;"RT @Prakashplutus: ICICI Sec now 335,🚀🚀✈️✈️

Buy  given at 214.

From 214👉👉👉335

Yes this stock is up 54% in 15 days.

Yes 10 year Fixed De…"
11369;2020-04-09 07:55:48+00:00;STARBUCKS U.S COMPS SALES DOWN 60-70% IN LAST WEEK IN MARCH - #CNBC #trading #news #stocks
11370;2020-04-09 07:55:47+00:00;"@DaytradingLuke That ""higher"" was good enough to fill orders in the middle of the zone, now we manage our entries, IF we have some. It can fail, make a false break and fail, OR go higher through the stops. First test was gone, now to see is R holding, and $DAX following $SPX which is strong"
11371;2020-04-09 07:55:43+00:00;Fascinating discussion regarding the incredible clout of the stimulus programme.  With @_HadleyGamble #stocks #coronavirus #COVID19 👇🏻 https://t.co/6hG3EXSMqT
11372;2020-04-09 07:55:12+00:00;Performance chart vs #DJIA #SP500 #NASDAQ (https://t.co/UokBHsdq54 04/09/2020) https://t.co/VHxUK2bf9h
11373;2020-04-09 07:54:48+00:00;#SP500 daily https://t.co/pJik5ukjBt
11374;2020-04-09 07:54:23+00:00;"$KWBT $UPZS $PNNX $ARYC

#news #pennystocks #stocks #pennystockinvesting #pennystockpicks

Is Kiwa Bio-Tech Products Group Corp (OTCMKTS:KWBT) A Good Investment? https://t.co/r3YpICXefF"
11375;2020-04-09 07:54:01+00:00;"02 opposite things are rising within #India !!!

(1) CORONA cases

(2) StockMarkets - #BSE, #NSE etc.,

Investors be cautious - #Bulls / #Government can't pull it back - Its Temporary (Time being)

#StockMarket 
#stocks"
11376;2020-04-09 07:53:41+00:00;"Again big day so far &amp; a big week on the #ftsemib but it's still in SELL on our system.  See chart. Key: above the cloud ""In Buy"" below ""In Sell"" #Italy  #trading #investing #stocks #trading212 #TradingSignals #COVID19Pandemic #COVID19 #coronavirus #Milano #Milan https://t.co/b2iPgmzzI8"
11377;2020-04-09 07:53:38+00:00;"RT @CurrencyWar1: CONCERNING DIVERGENCE
$SPX tracked $USDCNH 1:1 recently. Question I've asked is whether China can hold the line and keep…"
11378;2020-04-09 07:53:34+00:00;"$INVEST?
Solid performing decisions?
~ #EXCHANGE? ~
#4A 
$17 Stock $NVAX
$512 $REGN
$1+k $TSLA?
$500+k $BRK.A?
Options Strangles on: $XOM &amp; $OIH
$TRADE?
Note: As always your due diligence results? May vary.
https://t.co/W0uN7fx1bD"
11379;2020-04-09 07:53:27+00:00;"RT @Lakshmi_888: Posted charts at lows 2175 (600pts ago)

G/Furus predicting 29xx 3000 now

EASY to predict when ~200pts away

Show me a pi…"
11380;2020-04-09 07:53:11+00:00;"| Just in | 
#Nifty #NIFTYFUTURE #nifty50 #sensex #Markets #money #financialeducation #finance #VIX #stocks #stockstowatch #StockMarket #stockmarkets #BPCL #banknifty #YesBank #ICICIBank #SBIN #reliance #Vedanta #iocl #indialockdown #Quarantine #SBI https://t.co/JKdLKa0icn"
11381;2020-04-09 07:53:11+00:00;Performance chart versus #stocks / #futures #funds #FinancialMarkets (https://t.co/UokBHsdq54 04/09/2020) https://t.co/phKg4KKizC
11383;2020-04-09 07:53:02+00:00;Recommendation #HOLD for $CVX with UB rating - 2.87 out of 5. https://t.co/nviBSHIM0e
11384;2020-04-09 07:52:57+00:00;"RT @NorthmanTrader: S&amp;P 500 back to the May 2019 lows.
What has improved since then?
Nothing. 
Everything has turned to shit &amp; the Fed has…"
11385;2020-04-09 07:52:42+00:00;"RT @Prakashplutus: Bajaj Finance 2488🚀🚀✈️✈️🙏🙏🙏..

Up 6.5% today...

Strong companies do comeback...always remember that.

Dream run...

#St…"
11386;2020-04-09 07:52:39+00:00;"StocksToFollow .com
$99 on Spring Clearance Auction
No reserve price
https://t.co/AgvpZXp1ZW
#domainnameforsale #domainname #domains #stocks #stockmarket #investments #investing"
11387;2020-04-09 07:52:31+00:00;"RT @Prakashplutus: ICICI Sec now 335,🚀🚀✈️✈️

Buy  given at 214.

From 214👉👉👉335

Yes this stock is up 54% in 15 days.

Yes 10 year Fixed De…"
11388;2020-04-09 07:52:25+00:00;$spx only 13 points away from the 50% out of the session! https://t.co/aab1sZilYF
11389;2020-04-09 07:51:54+00:00;"Live example: 

#SPX or #SP500 Daily setup

We had a failed setup first * long
A no trades setup next * short
And a good, long setup 

Let's see what happens for the next 5 days. Everyone's short spx atm, day 1 ,2 and 3 already provided good buy setups intraday 👍🏻 https://t.co/PwCfA47eYO"
11390;2020-04-09 07:51:48+00:00;"Small cap is on fire 💥💥💥
Mid cap is on fire 💥💥💥
Fertilizer sector is on fire🔥

Upcoming year is going belongs to small cap and midcap 

#StockMarket
#smallcaps 
#midcap
#stocks"
11391;2020-04-09 07:51:27+00:00;"RT @Crypto____World: 🇿🇼ZIMBABWE🇿🇼

CRYPTO NEWS🌍

Government teams up with Apollo to launch national cryptocurrency🌍

#apollocurrency #crypt…"
11392;2020-04-09 07:51:24+00:00;Atlas Air Worldwide Holdings, Inc. $AAWW Given Average Rating of “Buy” by Brokerages https://t.co/oIv7D5EHHV #stocks
